iter,time,reward,steps,convergence
1,0.006520352999999091,-701.18,299.9,89.1
2,0.007985429000001432,-745.57,300.0,79.2
3,0.009172743999997124,-525.28,300.0,69.39
4,0.010364041999991969,-514.34,300.0,59.489999999999995
5,0.011553375999994842,-475.99,300.0,49.589999999999996
6,0.01275723899999548,-447.78,300.0,39.7872171
7,0.01388840899998911,-393.16,300.0,29.8962171
8,0.015081423999987464,-356.08,300.0,20.1031461
9,0.01619341999997914,-379.06,300.0,10.206328437296976
10,0.017328278999968916,-354.52,300.0,0.39666486487849256
11,0.01837522099997102,-358.18,300.0,0.47029410479117073
12,0.019525115999968534,-300.97,300.0,0.5744820422987005
13,0.020599259999968922,-301.16,300.0,0.5833920422987007
14,0.021626119999965,-300.26,300.0,0.6733523590883692
15,0.022761057999971968,-299.0,300.0,0.6733994122781312
16,0.024421334999971123,-299.0,300.0,0.576214252516887
17,0.02543706899996323,-299.0,300.0,0.5672144447500387
18,0.026619866999965325,-299.0,300.0,0.46028544857050235
19,0.02760699499995667,-299.54,300.0,0.45710363894842915
20,0.028574302999956558,-299.0,300.0,0.3667675918143388
21,0.0298954589999596,-299.0,300.0,0.2931385343379091
22,0.03095006899995667,-299.0,300.0,0.18895063110492175
23,0.031915062999956945,-299.0,300.0,0.09004063716160005
