iter,time,reward,steps,convergence
1,0.0009475180000890759,-299.0,300.0,93.69
2,0.00181002100009664,-765.19,300.0,88.654605200298
3,0.0027001820001260057,-397.59,300.0,83.34460520029799
4,0.0036413630001561614,-411.2,300.0,74.594985200298
5,0.004514782000228479,-308.69,300.0,65.52147117745798
6,0.00539434300026187,-348.75,300.0,56.999472044120786
7,0.006373433000248951,-457.75,300.0,51.689472044120805
8,0.007327614000246285,-655.04,300.0,43.8044606241208
9,0.008202993000281822,-473.6,300.0,34.4714414930486
10,0.009089823000294928,-328.24,300.0,25.539970717471583
11,0.009960178000255837,-439.57,300.0,25.700350717471583
12,0.010860965000233591,-591.09,300.0,22.717714325080646
13,0.011839094000265504,-314.03,300.0,18.797702982684836
14,0.0128136370002494,-317.27,300.0,18.59863567230285
15,0.01370438900028148,-473.95,300.0,19.88858270118273
16,0.0145908090003104,-299.0,300.0,22.699271834519926
17,0.01546656000027724,-303.32,300.0,27.22157210567399
18,0.01633577500035699,-365.22,300.0,25.616521703163738
19,0.017180019000420543,-468.96,300.0,29.315876892775044
20,0.018289064000327926,-330.63,300.0,30.097731469073636
21,0.01926152100031686,-312.5,300.0,28.109284781184407
22,0.020073123000315718,-506.65,300.0,28.01526327282523
23,0.021055202000297868,-334.19,300.0,29.668323722753968
24,0.02205988200023512,-330.12,300.0,29.226812332265474
25,0.02303974800031483,-299.36,300.0,28.06396237396266
26,0.023887726000225484,-299.0,300.0,24.923343665292347
27,0.02470172200014531,-325.28,300.0,16.43293384999229
28,0.025569570000243402,-337.86,300.0,18.078018332123204
29,0.026470129000244924,-300.98,300.0,15.587024044886926
30,0.02728227500028879,-314.39,300.0,18.374586540857873
31,0.028211639000346622,-306.04,300.0,17.564318610863417
32,0.029105873000276006,-374.07,300.0,16.70481631191864
33,0.02996066700029587,-390.19,300.0,16.086844050146595
34,0.031157048000295617,-332.68,300.0,18.16900017921297
35,0.032004173000359515,-561.29,300.0,22.13267297341101
36,0.03293870600032278,-790.95,300.0,25.52847768208133
37,0.033908082000266404,-584.92,300.0,26.37891756749999
38,0.03473631900021701,-568.05,300.0,24.852970523733934
39,0.035663031000126466,-299.0,300.0,24.82954048619721
40,0.036654364000128226,-362.44,300.0,20.618394281274078
41,0.037467235000121946,-568.95,300.0,21.25097008915776
42,0.038273145000175646,-463.28,300.0,22.288755641392036
43,0.039101676000200314,-620.67,300.0,21.82053449294119
44,0.040176344000201425,-381.22,299.94,21.100667064745302
45,0.04104590500026006,-607.71,300.0,22.616116679899328
46,0.041893878000223594,-526.3,300.0,26.729555225398336
47,0.043121204000158286,-544.84,300.0,26.785256711997846
48,0.04412718200023846,-494.81,300.0,28.481940442678365
49,0.04498756500026957,-314.07,300.0,35.54576670804333
50,0.045834696000270014,-333.11,300.0,35.595964630233446
51,0.04676804400025958,-323.3,300.0,33.28409008610676
52,0.047594721000336904,-312.14,300.0,36.17568127929697
53,0.04863597700034461,-490.09,300.0,37.88999124574047
54,0.049693366000269634,-304.98,300.0,47.11181593747053
55,0.05049539800029379,-310.2,300.0,42.994377963388516
56,0.051411611000276025,-313.12,300.0,34.71097042820249
57,0.05188964800026952,-358.81,300.0,36.6060488295638
58,0.05271886000025461,-304.57,300.0,35.206558016967264
59,0.053600980000283016,-618.26,300.0,29.9788708087362
60,0.05462259900025401,-434.44,300.0,30.39473280492038
61,0.05559467000023233,-439.21,300.0,36.68725202232138
62,0.056299803000229076,-330.18,300.0,38.43885707393195
63,0.05736767000018972,-305.03,300.0,37.46134671491356
