iter,time,reward,steps,convergence
1,0.0009399690000009286,-299.0,300.0,89.11276812909
2,0.0018323550000047817,-306.83,300.0,79.71375812909
3,0.0027254549999895517,-300.17,300.0,69.91493434809
4,0.0036363959999903273,-309.92,300.0,60.02786251687515
5,0.004500648000004048,-353.83,300.0,50.14573605532204
6,0.00555348999998273,-299.36,300.0,40.345736055322035
7,0.006449025999984315,-336.83,300.0,30.555636055322037
8,0.007298424999987674,-299.36,300.0,20.76586120342925
9,0.008162307999981522,-319.88,300.0,10.980029955066936
10,0.009067290999979605,-309.15,300.0,1.0958570737073212
11,0.010212868999985858,-525.88,300.0,1.181629328109734
12,0.01106994699998154,-299.0,300.0,0.7753417802065087
13,0.01208993699998473,-303.26,300.0,0.7691173897228238
14,0.012974353000004157,-327.02,300.0,0.867319454455532
15,0.013892556999991257,-352.38,300.0,0.965690378720202
16,0.014690036999979839,-303.54,300.0,1.3656903787202022
17,0.015929201999995257,-304.98,300.0,1.2708688698976522
18,0.016752542000006088,-338.77,300.0,1.630643721790434
19,0.017626021000012315,-728.88,300.0,1.6490335050518485
20,0.01877280499999756,-375.52,300.0,1.6510843972488765
21,0.01996195899999975,-661.4,300.0,2.022843548189888
22,0.020797479999998814,-300.08,300.0,2.2429188189644025
23,0.02160041799999135,-302.96,300.0,2.659519129291848
24,0.022418969999989713,-502.25,300.0,2.6648230125205865
25,0.023502687999979344,-302.73,300.0,2.5637814772820198
26,0.024321754999988343,-311.24,300.0,2.17818526338221
27,0.02517050200000881,-300.8,300.0,2.4889497054618452
28,0.02598649400002273,-326.19,300.0,2.5000234825963945
29,0.026838631000032365,-299.45,300.0,2.4827697185188775
30,0.027694849000027943,-299.0,300.0,2.5767809352592748
31,0.02871894700001576,-299.0,300.0,2.1273232902638357
32,0.029560052000022097,-327.62,300.0,1.828664222106389
33,0.030370105000002923,-368.5,300.0,1.4303275927053116
34,0.03126445700002023,-394.76,300.0,1.329843537368804
35,0.032061995000020715,-299.18,300.0,1.8197132222857342
36,0.03288758200002917,-303.77,300.0,1.7198290402265919
37,0.03370451500003924,-444.81,300.0,1.4108094700781137
38,0.0345250530000385,-468.45,300.0,0.9462459621796846
39,0.03535349200004134,-299.09,300.0,0.9533660174628164
40,0.03629609900005448,-464.15,300.0,0.8582977427772016
41,0.03715760300008242,-311.96,300.0,1.3403300421200361
42,0.03798224200008349,-335.31,300.0,1.4088392564640009
43,0.03881563900009155,-302.94,300.0,1.4168626698865878
44,0.03963333300009708,-394.15,300.0,1.4171244364779698
45,0.04126327900007709,-319.24,300.0,1.032606276645153
46,0.04206056000009539,-322.52,300.0,1.0350722483363535
47,0.04287439300011897,-336.86,300.0,1.0360680347610522
48,0.04386996800010934,-473.96,300.0,1.1060258025694971
49,0.044674986000103445,-329.91,300.0,0.9997439212521725
50,0.045922559000104,-355.74,300.0,1.4845511862335186
51,0.04684499600008962,-299.09,300.0,1.5270283357777452
52,0.04803902600011156,-320.33,300.0,1.572038213146516
53,0.04892414300010728,-345.08,300.0,1.9507992902812457
54,0.04979526600010331,-341.15,300.0,2.039794730898748
55,0.050619835000105695,-299.0,300.0,1.936287939689422
56,0.051446416000118234,-304.76,300.0,2.4193023639571742
57,0.052263711000108515,-299.0,300.0,2.4163364067115993
58,0.05310976500012998,-376.94,300.0,2.7202566971274846
59,0.05392855900012705,-317.9,300.0,2.8225561995531536
60,0.054776795000151424,-299.0,300.0,2.4115161160385568
61,0.055590075000168326,-319.53,300.0,1.9874917614695948
62,0.056498627000166834,-299.0,300.0,2.337535676647437
63,0.05731903800017335,-330.96,300.0,1.947041092622443
64,0.0584719730001666,-310.43,300.0,1.8548306740210294
65,0.05943066100016381,-537.43,300.0,1.9746706447209164
66,0.06055119600014791,-299.0,300.0,1.5804763555970673
67,0.06202078500015773,-652.42,300.0,1.9846691376222503
68,0.06353774600015072,-316.67,300.0,1.6992893817511554
69,0.06443980600013788,-327.71,300.0,1.6926049210197243
70,0.06544705600015277,-360.29,300.0,2.093006786660779
71,0.06663839100016844,-299.0,300.0,2.081465193881392
72,0.06744087600014836,-301.34,300.0,1.6178111993707625
73,0.0682834260001357,-333.65,300.0,1.5235899020469268
74,0.06913521200013406,-302.6,300.0,1.6316334584243048
75,0.06995549500015841,-304.13,300.0,1.5810814306968133
76,0.0709452380001494,-309.28,300.0,1.6073583823552302
77,0.07175681400016742,-336.5,300.0,2.188312408042316
78,0.07255222000017625,-301.25,300.0,2.1588895658911467
79,0.0733719190001807,-304.58,300.0,2.548986093877897
80,0.07420741000018438,-299.0,300.0,2.584068328735622
81,0.07543810500018822,-308.26,300.0,2.4877861777274592
82,0.07676977000019747,-316.41,300.0,2.5309291891704886
83,0.07756520900019837,-305.84,300.0,2.644131176143797
84,0.0784551860002125,-299.0,300.0,2.6491641416515455
85,0.0793453150002108,-326.36,300.0,2.8613315343328827
86,0.08043477000020971,-352.91,300.0,2.8509895988628484
87,0.08128449600022236,-303.59,300.0,1.9633073574068007
88,0.08213370200022041,-304.85,300.0,1.9024341410439416
89,0.08316407400022285,-335.99,300.0,1.5176499079349015
90,0.08404383700022322,-449.7,300.0,1.1170168935352793
91,0.08486798800021234,-352.77,300.0,1.1176123192214018
92,0.08566634500022019,-320.17,300.0,1.5494389099918953
93,0.08666722400022309,-299.0,300.0,1.8436312447268137
94,0.08761000300023625,-299.0,300.0,1.8506127514582253
95,0.0888542370002483,-383.29,300.0,1.5675764199165818
96,0.08984565100024611,-496.83,300.0,1.5291319694842107
97,0.09107285500024886,-299.09,300.0,1.9163142109402582
98,0.09202086200025406,-304.25,300.0,1.9173379668071675
99,0.09292365900026311,-404.97,300.0,1.9077137955160457
100,0.09377628600026355,-299.0,300.0,1.7976734396727092
101,0.0948378450002565,-303.32,300.0,1.7988809109046784
102,0.095879897000259,-343.76,300.0,1.4135076120607202
103,0.0966884280002489,-316.79,300.0,1.0037413674201938
104,0.09799799600025949,-312.68,300.0,1.1675602149960693
105,0.09884664800026144,-329.65,300.0,1.678378696463085
106,0.09970283100025767,-369.25,300.0,1.8928923338273376
107,0.10051513200025397,-452.62,300.0,1.4988023917372701
108,0.10131700600024374,-332.03,300.0,1.9526654176766562
109,0.1026692210002409,-310.74,300.0,1.9399713249512427
110,0.10355733500023234,-328.37,300.0,1.939606176728724
111,0.10440009400022632,-358.72,300.0,2.017610806178088
112,0.10562534600020967,-299.09,300.0,2.411965152814734
113,0.10654806600021516,-299.0,300.0,2.5289153033553062
114,0.10756618600021284,-321.95,300.0,2.2478501739544536
115,0.10836558800022544,-340.36,300.0,1.8313953904789364
116,0.1095468090002214,-388.73,300.0,1.5486502061867395
117,0.11088249200022915,-561.59,300.0,1.5659810788666766
118,0.11174574700024209,-300.98,300.0,1.2240687842756235
119,0.11265361700023391,-330.08,300.0,1.144569232695634
120,0.11351793400021393,-353.18,300.0,1.1439282000346414
121,0.11434548600021799,-317.52,300.0,1.0666369442896424
122,0.11514551400020423,-325.78,300.0,0.6709600055534424
123,0.11638162500020144,-321.76,300.0,1.0436598894563838
124,0.1173810220001883,-331.94,300.0,1.5724536078719864
125,0.1182106500002078,-300.93,300.0,1.5580360956155623
126,0.11904611200020554,-342.47,300.0,1.6570667305248818
127,0.1199775560002081,-361.05,300.0,1.6561245730785228
128,0.12078937800021095,-340.86,300.0,2.067962449429396
129,0.12164568000019926,-299.0,300.0,2.1498223480722936
130,0.12245411700018849,-318.58,300.0,2.26652142875636
131,0.12341547400021113,-497.39,299.4,2.3639789171632857
132,0.12429289300021651,-607.2,300.0,2.3939924928003893
133,0.12519541100022025,-355.49,300.0,2.025605498168432
134,0.12609514900023555,-323.42,300.0,1.6056462836735996
135,0.12701305000021534,-301.7,300.0,1.6425780940263919
136,0.12786673800022186,-358.31,300.0,1.615854016467664
137,0.12871969500019986,-299.0,300.0,2.032085137409241
138,0.1295854040002098,-345.09,300.0,1.976467446606938
139,0.13046746800020514,-395.5,300.0,1.892119085384304
140,0.13133986400021058,-367.5,300.0,1.8672884705684467
141,0.13221927200021355,-299.0,300.0,1.769311173145434
142,0.13309150200021236,-299.09,300.0,1.766955807272815
143,0.13406627400019033,-308.47,300.0,1.7555358478036176
144,0.13547324700019203,-439.12,300.0,1.7637219940470867
145,0.13647664900020118,-320.49,300.0,1.7814547469978053
146,0.13734231700021837,-301.25,300.0,1.7848461336824202
147,0.1382150920002232,-362.04,300.0,2.146816239597333
148,0.13907224300024268,-301.16,300.0,2.472909053758193
149,0.14003425000024095,-308.45,300.0,2.4746066344222206
150,0.14104611800024713,-307.28,300.0,2.4971620012688893
151,0.1419118780002293,-697.81,300.0,2.57484189461501
152,0.14270996900023647,-318.15,300.0,2.7980071410109018
153,0.14353300600024,-365.71,300.0,2.817144146332385
154,0.14495741400025963,-341.27,300.0,3.18355870653468
155,0.1458079240002519,-304.49,300.0,3.1104479865066277
156,0.14700665300023275,-300.17,300.0,3.033834872111618
157,0.14781880100022704,-320.45,300.0,2.1510007068339188
158,0.14866945600022063,-350.66,300.0,1.4501187225082448
159,0.14956124500022838,-301.07,300.0,1.5616063656392751
160,0.1503897170002233,-378.92,299.54,1.541727733022742
161,0.15111485500023036,-312.59,300.0,1.465495256004444
