iter,time,reward,steps,convergence
1,0.0011979380000184392,-299.0,300.0,93.6
2,0.002196432999994613,-339.65,300.0,88.2
3,0.0030648870000504758,-322.97,300.0,78.486155829
4,0.004002363000040532,-373.49,300.0,71.001738729
5,0.004911149000008663,-311.63,300.0,63.62285750595591
6,0.005784301000062442,-304.22,300.0,53.91120993751618
7,0.006685319000098389,-299.36,300.0,45.714253805183134
8,0.007563294000078713,-324.44,300.0,40.31344380518313
9,0.008521928000050139,-306.13,300.0,31.864597081970015
10,0.009554109999953653,-306.55,300.0,22.706313924849404
11,0.010518453999907251,-315.92,300.0,18.52130074909308
12,0.011458876999881795,-357.98,300.0,14.251255439016044
13,0.012779088999877786,-309.08,300.0,15.536048976492259
14,0.0138512369998125,-313.04,300.0,14.548241741214634
15,0.014745773999834455,-308.38,300.0,13.713705864258714
16,0.015592117999858601,-304.4,300.0,14.919502131441183
17,0.016442009999877882,-301.43,300.0,15.046480632398346
18,0.017264913999952114,-322.48,300.0,12.532235464997926
19,0.018415931999925306,-411.25,300.0,11.460175919007934
20,0.019246495999936997,-335.66,300.0,11.557855998937413
21,0.020332222999968508,-973.05,300.0,12.925440396149009
22,0.021159280999995644,-333.45,300.0,21.695485706226044
23,0.02214202799996201,-351.46,300.0,21.88095733611696
24,0.02298872099993332,-339.99,300.0,21.745216472609723
25,0.02412712099987857,-409.51,300.0,22.372498354685575
26,0.02496373499980109,-344.16,299.47,22.72241288036011
27,0.025843873999747302,-468.87,300.0,23.72990195148622
28,0.026865545999726237,-430.56,300.0,23.460173094303087
29,0.027786900999785757,-468.64,299.84,26.08790114663675
30,0.028596995999805586,-379.71,300.0,25.464210392825546
31,0.02998965499989481,-308.49,300.0,25.29272429079574
32,0.03083985999990091,-308.18,299.9,20.241640822194718
33,0.031642794999811485,-303.54,299.33,21.636539007174154
34,0.032721062999826245,-387.4,300.0,20.49406581953405
35,0.033953879999785386,-300.44,300.0,20.17319398774751
36,0.03461048599979222,-301.43,300.0,20.143308948436307
37,0.035837357999753294,-412.15,300.0,17.473568077403183
38,0.036656465999726606,-305.21,300.0,17.424885371915277
39,0.03748057099971902,-378.23,300.0,15.933710926683569
40,0.03852777099973537,-304.94,300.0,17.819869442745095
41,0.03942775899975004,-405.57,300.0,18.172357157188735
42,0.04035474199974942,-357.57,300.0,18.87177876248265
43,0.04115411099974153,-313.13,300.0,17.37521336830085
44,0.041994263999754367,-304.76,300.0,22.58374475254562
45,0.042931553999665084,-316.89,300.0,21.482278890044142
46,0.04380323299972133,-309.46,300.0,23.851068235128068
47,0.04465080799968746,-340.42,300.0,25.154580124166536
48,0.04569438299961348,-303.86,300.0,28.680406090448013
49,0.04654609799968057,-459.02,300.0,28.20863796730825
50,0.04755947299975105,-336.22,300.0,26.195961336015262
51,0.04852435199973115,-299.58,300.0,25.2290092536318
52,0.04942120799978511,-299.18,300.0,21.527757377873144
53,0.05024949499977538,-361.88,300.0,21.341659470506652
54,0.051138649999757035,-408.08,300.0,20.51369799146546
55,0.05196524499979205,-316.12,300.0,21.33484107848795
56,0.052915452999855006,-373.08,300.0,19.18927420120096
57,0.05377652899983332,-378.78,300.0,19.264108559444487
58,0.05477760499991291,-321.5,300.0,16.98246071192393
59,0.05559442299988859,-306.63,300.0,19.00049512077271
60,0.05642411799988167,-309.16,300.0,19.373813667834952
61,0.057246693999900344,-299.27,300.0,18.553782889673563
62,0.058325298999875486,-308.22,300.0,19.07361744425994
63,0.059555952999858164,-398.05,300.0,17.814223381040005
64,0.06056102899981397,-301.38,300.0,13.410325659404332
65,0.061428307999904064,-300.35,300.0,13.637842033222679
66,0.06231644999991204,-299.0,300.0,14.338679043288607
67,0.06322109499990347,-299.0,300.0,12.859795458907488
68,0.06444035299989537,-299.85,300.0,11.996178622133257
69,0.06526210699985313,-299.0,300.0,11.224590935256941
70,0.06629760999987866,-308.69,300.0,10.832280251861238
71,0.06732515199996669,-303.9,300.0,11.257421314044377
72,0.06813001900002291,-305.67,300.0,17.719500498523757
73,0.06892976500000714,-306.27,300.0,21.656182537253184
74,0.06974870500005181,-334.01,300.0,23.824767178140615
75,0.07083259900002759,-321.26,300.0,22.728963445122346
76,0.0716990099999748,-299.0,300.0,20.175848123793017
77,0.07254889099999673,-381.68,300.0,20.239769181008647
78,0.07338055499997154,-415.28,300.0,20.245989737755114
79,0.0746060059999536,-374.26,300.0,18.545295852238173
80,0.07557020799993097,-402.95,300.0,21.473083320841873
81,0.07637262499997632,-398.09,300.0,21.061574060188775
82,0.0772015669999746,-320.21,300.0,20.66976171997678
83,0.0780299619999596,-325.6,300.0,24.943868430957558
84,0.07904565299986643,-935.07,299.61,34.00996170145571
85,0.07989126799986934,-308.71,300.0,43.16685733557207
86,0.08072569099988414,-299.0,300.0,44.51054882693974
87,0.08220205699990402,-299.36,300.0,44.47208232446279
88,0.0831042659999639,-302.15,300.0,43.429242836663796
89,0.08392093800000566,-299.0,300.0,54.529076102324595
90,0.0847926120000011,-447.3,266.38,51.95678023826201
91,0.08564043800004129,-306.13,298.98,51.97137568128348
92,0.08649827400006416,-393.18,295.83,44.515252453764504
93,0.08732595900005435,-302.15,300.0,38.7738937049489
94,0.08825751400001991,-632.44,299.48,29.125760189927245
95,0.08913852000000588,-363.43,300.0,21.507525408659006
96,0.08999031500002275,-329.6,300.0,23.12566686746346
97,0.09081652400004714,-362.63,300.0,25.3869617643757
98,0.09162158100002671,-355.88,300.0,24.960550694068544
99,0.0925229260000151,-303.68,300.0,13.324078064657357
100,0.09335391600006915,-300.53,300.0,14.211723413192527
101,0.0942526659999885,-300.98,300.0,15.829287922728403
102,0.09506670200005374,-304.26,300.0,19.876943511723482
103,0.09588209499997902,-318.71,300.0,19.805894379899637
104,0.09671520999995664,-300.21,300.0,19.16531675579593
105,0.09783022299995991,-300.53,300.0,16.82921101464067
106,0.09885085399992022,-310.45,299.46,19.21716191455958
107,0.09968077199982872,-316.99,300.0,18.232459004298295
108,0.10091217999979563,-556.34,299.72,18.325166209792343
109,0.10204647099976683,-320.5,300.0,18.32839616429957
110,0.10284292299979825,-306.92,300.0,18.140596379437138
111,0.10364220299970839,-319.15,300.0,16.450267350204673
112,0.10444946599977811,-311.42,300.0,15.991103151411284
113,0.10541456499981905,-377.07,300.0,24.475825038390337
114,0.10623385299982147,-299.0,300.0,23.442595103513572
115,0.10704729399981261,-312.05,300.0,23.442657270708033
116,0.1079070299997511,-635.03,298.96,18.057733172016423
117,0.10879804899968804,-301.52,300.0,16.71893272330171
118,0.1096421349997172,-311.15,300.0,18.215474629338352
119,0.11048213799972473,-378.65,300.0,22.580547256884916
120,0.1113285939997013,-299.0,300.0,25.557689824120693
121,0.11215886999968916,-316.62,300.0,25.552570517355726
122,0.11311998999974548,-305.72,300.0,23.583527196056085
123,0.11400164499968923,-301.78,300.0,12.624858934840974
124,0.11483138099970347,-469.74,300.0,14.789532357444656
125,0.11579198599963547,-302.96,300.0,17.436372017116533
126,0.11676093299968215,-301.7,300.0,17.858201587437016
127,0.11755954599971119,-614.92,300.0,18.77210107078232
128,0.11835201599978973,-299.54,300.0,16.638981896320633
129,0.11934249899979932,-312.88,299.91,15.633027715282527
130,0.12014856799976315,-307.1,300.0,11.561032662005989
131,0.12096244399970146,-299.0,300.0,13.891552254871305
132,0.1217630969996435,-302.48,299.03,14.195477365620516
133,0.12264443899971411,-299.0,300.0,15.1181439317732
134,0.12383891499962374,-458.1,299.69,12.951201990818396
135,0.12468000899957588,-299.0,300.0,10.293166982303465
136,0.12555877199952192,-329.79,300.0,9.844650295064458
137,0.126367931999539,-354.24,300.0,10.457720283263896
138,0.127311526999506,-334.26,300.0,10.453248911093802
139,0.12814335299947288,-378.39,298.08,9.249289798157955
140,0.12895248799941328,-299.81,300.0,16.282448198552096
141,0.12980933599942546,-302.87,300.0,16.46931337497105
142,0.13067592299944408,-319.71,298.31,17.845777843259807
143,0.1315265049994423,-321.74,298.9,17.192857764289897
144,0.1324148789993842,-379.79,290.96,20.02708644886704
145,0.1331595729993751,-445.02,288.53,20.027825301078185
146,0.1340068099993914,-321.17,298.98,20.028251041785488
147,0.13484773399932237,-305.12,300.0,20.038653748222277
148,0.13575056999923163,-299.9,300.0,22.896103331978683
149,0.13659677999930864,-355.83,300.0,20.920915800910343
150,0.13755632199934098,-299.36,300.0,15.55181997350311
151,0.13849054599927513,-299.54,300.0,13.590495719718183
152,0.13938255299922275,-299.05,297.74,18.777686747317908
153,0.14024597999923571,-301.55,299.56,18.49423396300998
154,0.1411233969992054,-304.1,299.84,15.646892734280538
155,0.1420319419992211,-359.3,296.93,15.773009713044365
156,0.14285754699926656,-299.0,300.0,27.921932918627487
157,0.14373164899927815,-303.9,300.0,29.295125618004068
158,0.14454539999928784,-317.4,296.83,26.416342526724502
159,0.145425480999279,-324.73,293.88,30.6801480822488
160,0.14622913399932713,-307.85,300.0,29.706047033675105
161,0.14703201999930116,-316.99,297.05,32.70593269043129
162,0.14789002299937692,-296.37,297.51,25.083528532497844
163,0.14897346699933678,-299.0,300.0,26.66340624180271
164,0.14977483599932384,-301.49,297.6,26.654567894410878
165,0.15062427099940123,-303.4,297.54,26.904184341955848
166,0.15151685499938594,-332.73,294.75,16.983533172654056
167,0.15231814399930954,-328.58,284.87,14.054757239347557
168,0.15346024199936892,-335.25,264.3,14.053718599878692
169,0.15434424899933674,-348.23,269.57,13.481259699378564
170,0.15517212199938513,-300.86,298.63,12.77225082476401
171,0.1559913779993849,-359.6,261.37,17.02527967073366
172,0.15679400799933774,-308.38,284.18,16.0944918456737
173,0.1570976989993369,-302.15,300.0,17.456808698351928
174,0.15794762399934825,-422.53,298.92,20.071517256417227
175,0.15875433899930158,-340.45,300.0,19.79248810666393
176,0.15954825199924016,-350.36,300.0,17.552304957367017
177,0.1603457439993008,-302.6,300.0,22.163448603996255
178,0.16113804199926562,-316.01,300.0,22.16800379538845
179,0.1620830569993359,-303.0,300.0,30.86512603357064
180,0.1628873889993656,-301.79,300.0,30.89114168491193
181,0.16371563199936645,-379.05,300.0,36.75544429917347
182,0.1645273579993045,-312.41,300.0,39.02163342994985
183,0.16532661999929132,-299.0,300.0,36.29001765919488
184,0.16642289599928972,-299.27,300.0,43.064878578845445
185,0.16727455599925634,-346.8,300.0,44.87482200680855
186,0.16810622999923908,-303.32,300.0,44.87372593622207
187,0.16899465299923122,-299.0,300.0,41.96740965861658
188,0.1698181109992447,-300.8,300.0,45.33988555595664
189,0.1706446449992427,-332.43,300.0,35.20682344177112
190,0.17147887499925218,-370.04,300.0,35.177033208145886
191,0.17227491399933115,-332.07,300.0,24.488348753135966
192,0.1730952729992623,-334.28,300.0,22.215900857695857
193,0.17395312399924023,-299.0,300.0,21.99202493299939
194,0.17477658199925372,-302.82,300.0,14.137021503411143
195,0.1755775709991667,-309.44,300.0,12.205437812577921
196,0.17672932799916907,-301.79,300.0,16.34360574964756
197,0.1775333699991961,-328.37,300.0,20.84634223378548
198,0.17833907599913346,-526.85,300.0,30.122540427940567
199,0.1792983739991314,-309.26,300.0,29.450573172798887
200,0.18087697599912644,-346.96,300.0,31.145052416995206
201,0.18168711799910398,-323.47,300.0,30.81632462294482
202,0.1825511639991646,-418.21,300.0,32.74605140806346
203,0.1833540749992153,-468.31,300.0,35.68737566152629
204,0.18415916899914464,-437.44,297.73,38.81411659043675
205,0.1850461299991366,-807.12,288.46,41.762158448093395
206,0.1858578619991249,-601.71,300.0,41.00405568920421
207,0.18666769699916586,-434.77,300.0,39.918831162396685
208,0.18746897299922693,-319.07,300.0,31.119915583983687
209,0.18826149699918915,-525.71,300.0,32.20318594787031
210,0.18907288999923821,-299.0,300.0,33.55817289155713
211,0.18993196499923215,-300.08,300.0,31.252016989772862
212,0.190729208999187,-299.0,300.0,30.53284937739741
213,0.19153726899924095,-302.78,300.0,27.870489168512098
214,0.19233561099918006,-315.11,300.0,37.09570790987961
215,0.1931715109991501,-316.1,300.0,37.11732657217872
216,0.1935456989991735,-374.86,299.66,36.86491300947067
217,0.19448333199920853,-318.01,300.0,35.10095524921586
218,0.19527316999926825,-382.09,300.0,33.69139429198216
219,0.19662322499925722,-299.0,300.0,32.98748946385773
220,0.19747163099930276,-309.64,299.96,37.529934845872084
221,0.198361872999385,-341.12,300.0,37.32863204821443
222,0.1991729969994367,-308.18,300.0,36.123604812993094
223,0.1999647209994464,-315.01,300.0,37.85579803530248
224,0.20085354199943595,-304.49,300.0,25.70177772565147
225,0.20165832399948158,-310.52,300.0,26.61297831648502
226,0.20246301199938443,-299.54,300.0,23.537104043991615
227,0.20332162799934395,-326.43,286.92,26.085380029576367
228,0.20412890399938988,-300.05,298.04,28.20707882903302
229,0.2049939079993237,-307.19,300.0,34.52905916059904
230,0.20572783599925515,-445.82,296.15,30.074660433719735
231,0.20696300299925952,-299.0,300.0,31.69042361042648
232,0.20810211699927095,-374.03,293.86,35.53661417012488
233,0.20901198899923656,-360.64,297.32,39.21635942148276
234,0.2098826829992504,-451.7,286.11,42.331631879788304
235,0.21067998499927398,-412.52,203.25,43.07853447920246
236,0.21149413699924935,-331.95,296.53,45.95542059019126
237,0.2123000919992819,-358.93,292.22,45.40112863679717
238,0.2132064939992233,-301.7,300.0,41.69583753720299
239,0.21401291099925857,-302.7,298.69,34.82088849355711
240,0.21481152099920564,-299.45,300.0,34.41764558852101
241,0.2156207279992941,-299.0,300.0,33.37238845584279
242,0.21655505499927585,-301.46,300.0,31.52394790965142
243,0.21735461999924155,-300.62,300.0,27.462072003546787
244,0.21817430499925194,-299.18,300.0,25.161617249500075
245,0.2189996739991784,-300.89,300.0,22.5872935054772
246,0.21979682399921785,-299.18,300.0,19.66235334744772
247,0.22044830299921614,-302.88,299.14,27.70847080538075
248,0.2211878279991879,-403.07,296.87,32.682178191179794
249,0.22230162999915137,-299.98,297.25,33.98995346064886
250,0.2227808199992296,-309.85,296.7,37.61902925689318
251,0.22362807999923007,-299.0,300.0,37.13008171753104
252,0.22397992499918473,-301.58,280.6,41.029192944646
253,0.2248770159991409,-299.0,300.0,43.1609934453721
254,0.22568105599918908,-295.65,295.22,45.694583313792286
255,0.22652848599921072,-288.57,218.5,53.77295284365066
256,0.22733792999918023,-408.29,300.0,56.75612347082388
257,0.22814284499918358,-301.97,300.0,47.52021665184693
258,0.22894979799912107,-300.08,300.0,44.11212419646641
259,0.22974664899913932,-366.83,298.53,43.549953444972786
260,0.2305620039991254,-467.0,300.0,38.66660581194667
261,0.231415724999124,-416.88,286.02,43.39740493217887
262,0.2322586869991028,-521.77,270.85,42.825815412083585
263,0.23270741599901612,-303.69,265.59,47.49012899205823
264,0.23300988999903893,-462.47,226.32,50.65025171135048
265,0.2338615739989791,-828.25,296.93,47.026175154852695
266,0.23454324099895985,-399.04,291.17,50.95457665530277
267,0.23562262399889278,-580.34,295.29,53.07712321989027
268,0.23649736699894675,-400.06,300.0,53.00326765642124
269,0.23711346799893818,-400.11,300.0,54.60363394416591
270,0.2379158879989518,-364.97,300.0,54.145895362643294
271,0.23871482199899674,-303.86,300.0,52.445723626369315
272,0.23963306599898715,-301.88,300.0,49.91261870746568
273,0.24044445499896483,-299.09,300.0,46.87245407279421
274,0.24124120099895663,-304.76,300.0,41.20894512307477
275,0.24208257999896432,-299.0,300.0,35.3727606274276
276,0.24288189299898022,-299.0,300.0,33.46163312732536
277,0.24370234499895105,-309.4,298.89,30.11251031499781
278,0.24450393699896722,-386.41,291.58,28.256402923811027
279,0.24531363699895792,-325.4,290.36,31.65880856821329
