iter,time,reward,steps,convergence
1,0.001142478999994978,-809.25,300.0,89.39
2,0.0021716530000048806,-657.8,300.0,79.58
3,0.003118958000001726,-657.44,299.65,69.67999999999999
4,0.004737177000009751,-620.51,300.0,59.779999999999994
5,0.00593118999999831,-534.1,300.0,49.97891
6,0.00697875199999487,-446.02,300.0,40.568909999999995
7,0.007982010999995737,-495.91,300.0,30.760047396935484
8,0.009016772999999034,-470.64,300.0,20.86004739693549
9,0.010118024000007608,-365.67,300.0,10.96004739693549
10,0.011139052000004313,-395.95,300.0,1.5580663969354887
11,0.012315743000002044,-411.45,300.0,1.3711099784940075
12,0.013367177000006336,-398.79,300.0,1.2892099784940072
13,0.014269925999997213,-374.86,300.0,1.3017856655031068
14,0.015166437000004862,-333.76,300.0,1.3109533413327399
15,0.01609705800001393,-307.19,300.0,1.3109533413327399
16,0.016977548000014053,-304.22,300.0,0.8211077405501725
17,0.01787470000002145,-308.84,300.0,0.7299703436146856
18,0.01899693500001831,-302.24,300.0,0.7299703436146856
19,0.019929925000027993,-307.48,300.0,0.7352847536146854
20,0.021450456000025042,-301.52,300.0,0.24153575661584767
21,0.022270973000019012,-315.96,300.0,0.2264309188928479
22,0.023108629000020642,-323.24,300.0,0.21842394363347212
23,0.023958008000008135,-303.93,300.0,0.3057099065293002
24,0.024872751000003746,-361.06,300.0,0.29729315050733335
25,0.025747518000002856,-326.08,300.0,0.19838315050733257
26,0.02658341000001485,-316.88,300.0,0.2980208412898989
27,0.02773441200001514,-299.09,300.0,0.2980208412898989
28,0.02870975200001169,-323.29,300.0,0.2986381687484638
29,0.029529325000012818,-302.33,300.0,0.29333080194508343
30,0.03072217700001545,-299.0,300.0,0.28906840495159825
31,0.03227641000002279,-299.0,300.0,0.20112966111607875
32,0.03309666300002334,-299.0,300.0,0.20104199561316705
33,0.033952311000021496,-301.16,300.0,0.10118740303605875
34,0.03488987600002247,-308.32,300.0,0.10043673802692013
35,0.035879589000018086,-299.0,300.0,0.10044419468292176
36,0.03681759800001316,-299.0,300.0,0.0006521106428891699
